Fonte de Recursos,Despesa,Liquidado,Unnamed: 3,id_fonte,nome_fonte,liquidado_brl
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903340 - REGIME DE QUILOMETRAGEM,"             338.313,96",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1757676.3477840002
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903342 - PASSAGENS AEREAS        EXERCICIO ANTERIOR.,"           3.312.042,70",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17207386.64358
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","          32.171.292,72",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,167142734.197488
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903344 - VALE-TRANSPORTE,"          19.315.475,45",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,100351621.15293
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO,"           6.956.982,42",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,36144306.464868
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903346 - LOCOMOCAO DE SERVIDORES,"           2.414.532,92",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12544464.332568001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903347 - TRANSPORTE ESCOLAR,"              26.509,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,137724.8586
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903350 - LOCOMOçãO DE SERV.POR MEIO DE APLIC.DE TRANS,"               3.312,29",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17208.671466
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903501 - OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA","          22.549.889,45",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,117155695.64853
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903503 - SERVICOS DE CONSULTORIA-PESSOA FISICA,"              50.945,78",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,264683.705412
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903504 - SERVICOS DE CONSULTORIA-PESSOA JURIDICA,"         117.291.299,26",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,609375216.1754041
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903506 - ASSESSORIA DE IMPRENSA E COMUNICACAO,"           2.439.365,48",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12673479.414792001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903507 - AUDITORIA EXTERNA,"             102.201,50",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,530977.6731
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903512 - ENCARG.SOCIAIS E OBRIG.FISCAIS AUDIT/CONS.,"              20.413,72",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,106057.44088800001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903604 - MAO DE OBRA DE REEDUCANDOS,"           2.987.087,38",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,15519113.774052
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS,"          26.271.111,03",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,136488930.24526203
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS,"           4.126.068,53",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,21436576.440762
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS,"          14.158.256,52",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,73557805.924008
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903614 - MONITORES, FISCAIS E EXAMINADORES","           1.194.012,57",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,6203372.906178
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903616 - AJUDA DE CUSTO A COLABORADORES EVENTUAIS,"           1.177.834,84",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,6119323.127736
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903618 - ETAPAS PAGAS A COLABORADORES EVENTUAIS,"               4.400,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22859.760000000002
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903623 - JETON,"           3.334.720,34",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17325206.054436
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903624 - BOLSA PARA MEDICOS RESIDENTES,"             153.685,64",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,798458.3740560001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903625 - CURSOS, PALESTRAS","              47.604,48",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,247324.31539200002
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903626 - SERVICOS TECNICOS E ESPECIALIZADOS,"             790.444,67",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,4106676.2385180006
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903633 - SERVIçOS TéCNICOS DE PROFISSIONAIS DE TI,"               3.978,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,20667.3012
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903691 - LOCACAO DE IMOVEIS,"             592.574,11",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,3078659.531094
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903699 - SERVICOS DIVERSOS DE CONSERVACAO E MANUTENCA,"              23.429,03",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,121723.182462
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903795 - SERVICOS DE VIGILANCIA,"         205.610.744,75",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1068230063.27415
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903796 - SERVICOS DE LIMPEZA,"          99.451.282,41",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,516689192.632914
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903799 - OUTROS SERVICOS,"          37.663.723,42",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,195678108.65626803
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903903 - CONDOMINIOS,"          15.082.222,68",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,78358179.71167201
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903906 - VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS,"          65.159.688,25",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,338530644.33405
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903912 - SERV.PROGRAMAS E APLIC.INFORMATICA TRANSF88,"                 275,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1428.7350000000001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903914 - EXAMES LABORATORIAIS,"             908.835,36",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,4721763.229344
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903915 - LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA,"           4.654.554,71",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,24182273.540334
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903916 - GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO),"             895.276,46",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,4651319.320284
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903918 - PROPAGANDA/PUBLICIDADE,"           2.103.666,90",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,10929391.01226
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS,"          16.187.968,86",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,84102973.415244
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903920 - INSTAL.MANUT.DE EQUIP.DE INFORM TRANSF88,"                 715,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,3714.7110000000002
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903921 - SERVICOS DE COMUNICACAO DE DADOS,"           1.533.576,77",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,7967544.7508580005
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903922 - LOC.MAQ.REPROGAFICAS C/MAO DE OBRA,"           1.835.393,24",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,9535602.039096
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903924 - SERV.FORNECIM.E DISTRIB.DE CESTA BASICA,"           5.870.769,33",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,30500994.977082003
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903925 - SERVICOS DE CORREIOS,"           3.588.480,25",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,18643590.290850002
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903926 - PUBLICIDADE LEGAL,"           1.659.538,96",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,8621968.712784
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903927 - GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE,"           5.524.208,97",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,28700475.282738
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903929 - SERVICOS DE PUBLICIDADE DE UTILIDADE PUBLICA,"             842.790,08",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,4378631.581632
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903931 - SERVICOS DE APOIO AO ENSINO,"               7.600,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,39485.04
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903932 - CONSER.E REPARO DE TRENS P/TRANSP.FERROVIARI,"          92.051.608,77",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,478244928.203658
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","             624.067,47",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,3242280.133638
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903940 - FRETES E TRANSPORTES,"          24.026.568,96",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,124827636.37478401
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903941 - SERVICO DE LAVANDERIA,"           7.525.322,33",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,39097059.633282006
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903942 - SEGURO DE VIDA,"           1.419.313,02",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,7373898.864108001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903943 - ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM","             454.013,07",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,2358779.503878
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903944 - SEGURO DE VEICULO,"             234.160,91",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1216559.5918140002
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903945 - OUTROS SEGUROS,"           2.987.182,11",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,15519605.934294
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903946 - SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO","         745.074.187,97",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,3870958436.1793385
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903949 - ESTAGIARIOS CONTRATADOS POR INSTITUICOES,"           7.292.576,47",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,37887851.792238
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903950 - SERVICOS DE MONITORIA,"             376.902,97",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1958161.690338
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903951 - CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE,"           1.042.507,42",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,5416243.049868001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903952 - PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS,"             138.040,35",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,717174.8343900001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903953 - PROJ.OU PESQ.DE CIENCIA,TECNOLOGIA E INOVACA","             348.882,90",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1812586.2186600002
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903954 - CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES","             270.627,36",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1406017.386144
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903955 - INSCRICOES EM EVENTOS DIVERSOS,"              25.364,33",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,131777.840082
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903956 - ALIMEN.HOSPED.P/EVENTOS PROG.PELA INSTITUICA,"             355.482,42",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1846873.364868
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903957 - SERVICOS/APRESENTACOES ARTISTICAS E CULTURAI,"             528.429,72",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,2745403.767288
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903958 - AUDIO,VIDEO,FOTO E PROJECAO","             120.155,73",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,624257.079642
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903960 - REALIZACAO DE CONCURSO PUBLICO,"           4.203.261,20",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,21837623.23848
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO,"           3.570.834,46",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,18551913.353484
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903962 - CONTR.CURSOS INCL.QUALIF.PROFIS.EXT.SERV.PUB,"              99.667,50",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,517812.5295
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903963 - INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI","             951.607,54",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,4943981.813316001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903964 - CRECHE,"           1.625.496,82",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,8445106.178628001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,"33903965 - SERVICOS DE COPA, COPEIRAGEM","           1.523.139,12",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,7913316.984048001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903966 - COLETA DE LIXO HOSPITALAR_E DE LABORATORIO,"              56.337,98",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,292698.341292
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903967 - SERVICOS DECORRENTES DE DECISAO JUDICIAL,"               6.104,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,31712.7216
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903968 - ATENDIMENTO DOMICILIAR A SAUDE (HOME CARE),"             369.901,80",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1921787.81172
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903970 - FORNEC.ALIMENT.PREPARADA-HOSPITALAR,"           7.595.693,45",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,39462665.750130005
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903972 - FORNEC.ALIMENTACAO PREPARADA-CUSTODIADOS,"             166.425,60",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,864647.5622400001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903973 - FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB,"          12.671.956,54",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,65835883.007915996
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903978 - MANUTENCAO DE VIATURAS ESCOLTA DE CUSTODIADO,"              21.470,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,111545.23800000001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS,"          15.339.560,18",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,79695150.959172
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,"          45.310.237,81",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,235404809.51807404
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903981 - REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET,"           8.464.072,28",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,43974241.123512
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903982 - CONSERV.ESTRADAS E OUTROS BENS DE DOM.PUBLIC,"          33.431.583,51",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,173690448.96785402
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903983 - SERVICOS GRAFICOS,"           7.336.744,49",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,38117322.323346004
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903985 - SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS,"             119.999,97",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,623447.844138
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903988 - HONORARIOS ADVOCAT. ASSIST. JUDICIARIA COMPL,"             327.170,47",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1699781.459838
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903989 - SERVICOS DE PREPARACAO DA ALIMENTACAO ESCOLA,"              82.840,50",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,430389.5337
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903991 - LOCACAO DE IMOVEIS,"           7.060.499,97",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,36682121.544138
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO,"          11.601.897,15",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,60276496.45311
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903993 - VERBA DE REPRESENTACAO,"               6.405,01",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33276.588954000006
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903995 - MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO,"             171.839,59",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,892775.405886
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33903999 - OUTROS SERVICOS DE TERCEIROS,"         317.202.163,64",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1647992120.975256
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904007 - MANUTENçãO DE SOFTWARE,"           4.959.893,61",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,25768631.261394
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904008 - LOCAçãO DE SOFTWARE,"               7.932,63",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,41213.185902000005
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904009 - DESENVOLVIMENTO DE SOFTWARE,"           1.095.367,56",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,5690872.621224
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904010 - ATUALIZ.OU AQUIS.LICENçA E CESSãO DE SOFTWAR,"           3.369.914,22",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17508052.338588003
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904011 - SUPORTE DE INFRAESTRUTURA,"               6.500,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33770.1
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904012 - SUPORTE A USUáRIOS DE TI,"           7.305.315,24",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,37954034.797896005
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904013 - HOSPEDAGEM DE SISTEMAS,"           1.162.107,92",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,6037615.487568
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904014 - LOCAçãO DE EQUIPAMENTOS DE TI,"           4.239.783,65",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,22027371.975210004
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904015 - MANUTENçãO DE EQUIPAMENTOS DE TI,"           2.456.879,13",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12764469.832002
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904016 - COMUNICAçãO DE DADOS,"           2.590.706,35",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13459755.770790001
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904018 - SALA COFRE,"             863.438,06",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,4485906.096924
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904020 - SERVIçOS DE TELEFONIA DE VOZ SOBRE IP,"             263.918,41",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1371161.707314
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904021 - SERVIçOS DE MENSAGERIA E COLABORAçãO,"              22.920,96",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,119083.555584
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904090 - SERVIçOS DE TECNOLOGIA DA INFORMAçãO,"          90.793.095,36",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,471706447.633344
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904114 - OUTRAS CONTRIBUICOES,"               4.075,00",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,21171.255
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904710 - CONTRIBUICOES P/FORMACAO DO PASEP/PIS,"          25.136.109,09",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,130592141.166186
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904712 - IMPOSTO S/OPERACOES FINANCEIRAS-IOF,"                 324,31",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1684.920174
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904713 - IPTU,"          28.277.146,81",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,146911088.536674
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,33904714 - IMPOSTO DE RENDA,"           5.550.607,23",,4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,28837624.802742004
